Id,Weekly_Sales
31_93_2013-04-19,57843.345499999945
31_93_2013-04-26,57714.71279999993
31_93_2013-05-03,59558.82929999996
31_93_2013-05-10,61573.75549999998
31_93_2013-05-17,61121.82370000001
31_93_2013-05-24,60520.08299999997
31_93_2013-05-31,59702.875199999995
31_93_2013-06-07,60187.86570000001
31_93_2013-06-14,62745.08280000005
31_93_2013-06-21,64466.48940000005
31_93_2013-06-28,59951.6403
31_93_2013-07-05,61245.48930000001
31_93_2013-07-12,62839.68860000005
31_93_2013-07-19,64142.5192
31_93_2013-07-26,61732.32060000004
31_94_2012-11-02,62892.069999999934
31_94_2012-11-09,63351.33470000003
31_94_2012-11-16,62378.90609999996
31_94_2012-11-23,70272.88860000005
31_94_2012-11-30,63001.697700000004
31_94_2012-12-07,62292.8118
31_94_2012-12-14,60115.1191
31_94_2012-12-21,61962.598000000035
31_94_2012-12-28,51982.485600000015
31_94_2013-01-04,66634.74390000003
31_94_2013-01-11,67611.34279999995
31_94_2013-01-18,68924.8551
31_94_2013-01-25,66217.52509999998
31_94_2013-02-01,66022.90120000004
31_94_2013-02-08,65628.44719999997
31_94_2013-02-15,66841.90179999999
31_94_2013-02-22,68845.07959999998
31_94_2013-03-01,65380.34519999996
31_94_2013-03-08,64445.304600000025
31_94_2013-03-15,66377.4897
31_94_2013-03-22,65803.42429999998
31_94_2013-03-29,61728.05190000006
31_94_2013-04-05,66412.6373
31_94_2013-04-12,66636.34359999998
31_94_2013-04-19,66700.60489999996
31_94_2013-04-26,67250.25660000001
31_94_2013-05-03,69848.2174
31_94_2013-05-10,70894.62580000002
31_94_2013-05-17,80359.53630000007
31_94_2013-05-24,72014.12000000002
31_94_2013-05-31,71771.1944
31_94_2013-06-07,70225.38119999999
31_94_2013-06-14,72126.85010000005
31_94_2013-06-21,72510.10610000003
31_94_2013-06-28,72790.09470000009
31_94_2013-07-05,72646.91680000002
31_94_2013-07-12,72800.29119999999
31_94_2013-07-19,72336.0858
31_94_2013-07-26,73120.62079999993
31_95_2012-11-02,106464.34639999995
31_95_2012-11-09,106344.96169999999
31_95_2012-11-16,105995.34359999993
31_95_2012-11-23,104698.5802
31_95_2012-11-30,106824.30319999983
31_95_2012-12-07,105790.44499999996
31_95_2012-12-14,101857.91289999995
31_95_2012-12-21,104840.55299999997
31_95_2012-12-28,93611.0051
31_95_2013-01-04,104192.57279999998
31_95_2013-01-11,105021.90829999986
31_95_2013-01-18,104085.2311000001
31_95_2013-01-25,104934.82339999998
31_95_2013-02-01,103949.02370000008
31_95_2013-02-08,104636.14030000007
31_95_2013-02-15,104489.46190000005
31_95_2013-02-22,106288.27650000004
31_95_2013-03-01,104795.46710000001
31_95_2013-03-08,104422.3186000001
31_95_2013-03-15,105281.93460000007
31_95_2013-03-22,104053.88190000004
31_95_2013-03-29,102262.9106
31_95_2013-04-05,106682.52050000001
31_95_2013-04-12,106038.85400000004
31_95_2013-04-19,109767.54049999994
31_95_2013-04-26,104941.55159999998
31_95_2013-05-03,107755.16709999998
31_95_2013-05-10,109309.04949999995
31_95_2013-05-17,110159.68759999995
31_95_2013-05-24,109936.5797
31_95_2013-05-31,109329.18739999998
31_95_2013-06-07,108276.95930000005
31_95_2013-06-14,111106.70589999999
31_95_2013-06-21,111519.63249999998
31_95_2013-06-28,110213.1442000001
31_95_2013-07-05,110922.26350000003
31_95_2013-07-12,111334.09800000006
31_95_2013-07-19,110411.76709999995
31_95_2013-07-26,109427.81639999997
31_96_2012-11-02,27636.55610000001
31_96_2012-11-09,28439.223799999992
31_96_2012-11-16,28188.78550000002
31_96_2012-11-23,41327.03980000001
31_96_2012-11-30,29536.735000000048
31_96_2012-12-07,31183.711400000007
31_96_2012-12-14,31960.24230000003
31_96_2012-12-21,38467.411400000005
31_96_2012-12-28,35131.98350000002
31_96_2013-01-04,30639.19359999997
31_96_2013-01-11,33270.41319999995
31_96_2013-01-18,26763.727099999996
31_96_2013-01-25,27121.071000000018
31_96_2013-02-01,27464.526900000023
31_96_2013-02-08,31571.239999999987
31_96_2013-02-15,27127.569800000023
31_96_2013-02-22,27751.41710000003
31_96_2013-03-01,26280.041200000014
31_96_2013-03-08,26948.197800000027
31_96_2013-03-15,26160.69460000001
31_96_2013-03-22,27236.63890000001
31_96_2013-03-29,24421.46929999998
31_96_2013-04-05,28454.79540000001
31_96_2013-04-12,28372.786600000025
31_96_2013-04-19,30122.1524
31_96_2013-04-26,28150.17400000003
31_96_2013-05-03,29532.645500000017
31_96_2013-05-10,29890.825500000003
31_96_2013-05-17,30287.013500000015
31_96_2013-05-24,30989.347100000035
31_96_2013-05-31,30379.858300000033
31_96_2013-06-07,32506.367400000006
31_96_2013-06-14,33553.0288
31_96_2013-06-21,35823.2025
31_96_2013-06-28,32837.91279999999
31_96_2013-07-05,34579.53189999998
31_96_2013-07-12,33319.102699999974
31_96_2013-07-19,34246.311100000006
31_96_2013-07-26,31045.019299999978
31_97_2012-11-02,32667.401899999975
31_97_2012-11-09,31649.84719999999
31_97_2012-11-16,31896.79519999997
31_97_2012-11-23,27891.563400000006
31_97_2012-11-30,31328.16019999997
31_97_2012-12-07,31981.899999999972
31_97_2012-12-14,31598.528199999953
31_97_2012-12-21,30766.73599999998
31_97_2012-12-28,26591.049299999984
31_97_2013-01-04,29964.986999999983
31_97_2013-01-11,33681.313999999984
31_97_2013-01-18,30582.995799999964
31_97_2013-01-25,30753.561600000005
31_97_2013-02-01,29266.600499999993
31_97_2013-02-08,31414.75580000002
31_97_2013-02-15,30261.692999999992
31_97_2013-02-22,31004.53060000001
31_97_2013-03-01,28933.76179999998
31_97_2013-03-08,28565.992000000006
31_97_2013-03-15,28918.976000000006
31_97_2013-03-22,29272.409200000006
31_97_2013-03-29,27276.687599999997
31_97_2013-04-05,29621.310000000005
31_97_2013-04-12,29102.256900000004
31_97_2013-04-19,29782.14650000003
31_97_2013-04-26,29872.01370000001
31_97_2013-05-03,29960.87720000001
31_97_2013-05-10,30825.86770000001
31_97_2013-05-17,30009.818599999995
31_97_2013-05-24,29704.681900000014
31_97_2013-05-31,29668.94320000001
31_97_2013-06-07,29434.349400000014
31_97_2013-06-14,30412.088499999983
31_97_2013-06-21,30865.403
31_97_2013-06-28,29452.60649999998
31_97_2013-07-05,29756.38090000002
31_97_2013-07-12,29735.44689999999
31_97_2013-07-19,29960.187000000013
31_97_2013-07-26,30807.995199999976
31_98_2012-11-02,10775.805599999996
31_98_2012-11-09,10805.361300000006
31_98_2012-11-16,12349.216600000003
31_98_2012-11-23,17252.409899999995
31_98_2012-11-30,12135.007300000008
31_98_2012-12-07,12829.400499999996
31_98_2012-12-14,13943.200399999996
31_98_2012-12-21,13748.887300000008
31_98_2012-12-28,9751.833900000007
31_98_2013-01-04,9641.836699999998
31_98_2013-01-11,10302.609000000002
31_98_2013-01-18,10220.367399999997
31_98_2013-01-25,10435.247100000002
31_98_2013-02-01,10603.980000000003
31_98_2013-02-08,12461.504999999994
31_98_2013-02-15,10474.278900000005
31_98_2013-02-22,11529.1856
31_98_2013-03-01,9899.411600000009
31_98_2013-03-08,10349.165300000004
31_98_2013-03-15,9707.944699999996
31_98_2013-03-22,9665.319699999991
31_98_2013-03-29,9524.778600000005
31_98_2013-04-05,9950.188400000008
31_98_2013-04-12,10195.61870000001
31_98_2013-04-19,9703.860699999997
31_98_2013-04-26,10543.731299999996
31_98_2013-05-03,10263.120200000005
31_98_2013-05-10,10109.867600000005
31_98_2013-05-17,10846.93570000001
31_98_2013-05-24,9423.890000000003
31_98_2013-05-31,9431.653200000006
31_98_2013-06-07,9234.913099999996
31_98_2013-06-14,9081.875300000007
31_98_2013-06-21,9503.4732
31_98_2013-06-28,8942.2334
31_98_2013-07-05,8975.788499999999
31_98_2013-07-12,9235.982099999996
31_98_2013-07-19,9835.838699999991
31_98_2013-07-26,9044.743399999992
31_99_2012-11-02,80.20990000000003
31_99_2012-11-23,2591.7416000000017
31_99_2012-12-07,1536.3905
31_99_2012-12-14,2123.1313
31_99_2012-12-21,2583.212400000001
31_99_2012-12-28,1546.1461
31_99_2013-01-04,214.51039999999986
31_99_2013-02-01,163.6251000000001
31_99_2013-02-08,966.9143000000003
31_99_2013-02-15,182.24220000000005
31_99_2013-03-29,174.28650000000005
31_99_2013-04-05,192.68850000000006
31_99_2013-04-12,145.19890000000007
31_99_2013-04-19,87.2921000000002
31_99_2013-05-03,66.49230000000003
31_99_2013-05-10,40.369200000000035
31_99_2013-05-17,48.571800000000074
31_99_2013-05-24,167.23440000000002
31_99_2013-05-31,162.6227000000001
31_99_2013-06-07,199.87630000000001
31_99_2013-06-14,111.07420000000003
31_99_2013-07-05,81.45499999999998
31_99_2013-07-19,22.919700000000002
31_99_2013-07-26,12.524999999999991
32_1_2012-11-02,23031.85870000001
32_1_2012-11-09,18816.695800000012
32_1_2012-11-16,19136.509200000008
32_1_2012-11-23,18739.991400000014
32_1_2012-11-30,26259.78040000003
32_1_2012-12-07,28360.8623
32_1_2012-12-14,48186.55090000001
32_1_2012-12-21,49858.30830000001
32_1_2012-12-28,18212.66819999999
32_1_2013-01-04,16933.7487
32_1_2013-01-11,17462.47190000002
32_1_2013-01-18,17008.408600000013
32_1_2013-01-25,17788.758700000017
32_1_2013-02-01,20194.67679999998
32_1_2013-02-08,29196.423499999986
32_1_2013-02-15,21923.796400000003
32_1_2013-02-22,24529.57019999999
32_1_2013-03-01,21730.737800000003
32_1_2013-03-08,23707.5438
32_1_2013-03-15,22908.0367
32_1_2013-03-22,23655.809699999998
32_1_2013-03-29,23068.942500000005
32_1_2013-04-05,39970.00409999998
32_1_2013-04-12,31399.80000000001
32_1_2013-04-19,24715.979900000013
32_1_2013-04-26,28897.00650000003
32_1_2013-05-03,19231.782600000013
32_1_2013-05-10,23851.8461
32_1_2013-05-17,20195.104000000007
32_1_2013-05-24,20415.652500000004
32_1_2013-05-31,18956.872199999998
32_1_2013-06-07,19732.174800000008
32_1_2013-06-14,20302.65679999999
32_1_2013-06-21,19404.955500000004
32_1_2013-06-28,19376.158799999987
32_1_2013-07-05,21118.037099999994
32_1_2013-07-12,18924.511099999996
32_1_2013-07-19,19067.1764
32_1_2013-07-26,18536.163600000003
32_2_2012-11-02,50176.40380000004
32_2_2012-11-09,51248.65420000003
32_2_2012-11-16,51471.93230000005
32_2_2012-11-23,50409.99299999997
32_2_2012-11-30,51332.242200000015
32_2_2012-12-07,54235.08820000002
32_2_2012-12-14,60163.75930000006
32_2_2012-12-21,59873.04190000005
32_2_2012-12-28,42548.7421
32_2_2013-01-04,48383.61879999993
32_2_2013-01-11,47681.28569999995
32_2_2013-01-18,48054.33599999993
32_2_2013-01-25,49272.24399999998
32_2_2013-02-01,49076.35809999998
32_2_2013-02-08,47866.75109999997
32_2_2013-02-15,47988.021499999995
32_2_2013-02-22,48971.84990000002
32_2_2013-03-01,50829.198000000026
32_2_2013-03-08,51313.52940000005
32_2_2013-03-15,50378.68460000003
32_2_2013-03-22,50674.49430000001
32_2_2013-03-29,50913.5877
32_2_2013-04-05,50817.64469999999
32_2_2013-04-12,51152.602300000006
32_2_2013-04-19,51213.2972
32_2_2013-04-26,49821.460999999996
32_2_2013-05-03,50680.6526
32_2_2013-05-10,51641.77799999999
32_2_2013-05-17,52375.09390000001
32_2_2013-05-24,51755.43509999999
32_2_2013-05-31,51543.12640000004
32_2_2013-06-07,52897.57640000001
32_2_2013-06-14,55638.68870000006
32_2_2013-06-21,54838.0878
32_2_2013-06-28,53534.68589999999
32_2_2013-07-05,55342.92280000005
32_2_2013-07-12,53501.606499999965
32_2_2013-07-19,53124.40319999999
32_2_2013-07-26,53773.917300000045
32_3_2012-11-02,10808.251600000003
32_3_2012-11-09,12014.375299999983
32_3_2012-11-16,11203.813299999987
32_3_2012-11-23,11289.574099999996
32_3_2012-11-30,11122.13699999999
32_3_2012-12-07,12258.5178
32_3_2012-12-14,18725.485899999996
32_3_2012-12-21,18640.082299999995
32_3_2012-12-28,9972.122899999995
32_3_2013-01-04,15130.073100000001
32_3_2013-01-11,14903.794200000011
32_3_2013-01-18,14033.570400000002
32_3_2013-01-25,14066.364400000013
32_3_2013-02-01,10839.2421
32_3_2013-02-08,12151.209699999996
32_3_2013-02-15,12581.7292
32_3_2013-02-22,11018.748999999987
32_3_2013-03-01,10992.0075
32_3_2013-03-08,10902.8468
32_3_2013-03-15,10587.533399999998
32_3_2013-03-22,10268.883100000012
32_3_2013-03-29,10679.673900000003
32_3_2013-04-05,11762.049299999999
32_3_2013-04-12,11432.939500000004
32_3_2013-04-19,10748.730200000009
32_3_2013-04-26,10240.72130000001
32_3_2013-05-03,10431.189400000012
32_3_2013-05-10,10937.907800000004
32_3_2013-05-17,10557.074200000006
32_3_2013-05-24,10728.2333
32_3_2013-05-31,9851.950900000002
32_3_2013-06-07,11451.002100000002
32_3_2013-06-14,11987.327600000008
32_3_2013-06-21,12797.869800000008
32_3_2013-06-28,10661.029499999999
32_3_2013-07-05,25325.587700000022
32_3_2013-07-12,17644.948400000038
32_3_2013-07-19,15598.852000000012
32_3_2013-07-26,14254.871200000009
32_4_2012-11-02,29463.013800000037
32_4_2012-11-09,30086.866400000028
32_4_2012-11-16,30170.64490000003
32_4_2012-11-23,33559.49300000004
32_4_2012-11-30,30373.293400000028
32_4_2012-12-07,30860.887299999995
32_4_2012-12-14,31166.533799999997
32_4_2012-12-21,31028.991399999995
32_4_2012-12-28,28111.124300000003
32_4_2013-01-04,28312.019300000014
32_4_2013-01-11,28027.234599999963
32_4_2013-01-18,27576.555299999985
32_4_2013-01-25,27328.532599999988
32_4_2013-02-01,27520.659000000003
32_4_2013-02-08,28614.148700000005
32_4_2013-02-15,29586.33579999999
32_4_2013-02-22,27578.627999999993
32_4_2013-03-01,27704.526500000014
32_4_2013-03-08,27803.329799999996
32_4_2013-03-15,27566.379700000005
32_4_2013-03-22,27502.566400000014
32_4_2013-03-29,27537.686099999995
32_4_2013-04-05,28077.088699999997
32_4_2013-04-12,27698.216199999995
32_4_2013-04-19,27875.223
32_4_2013-04-26,26504.087800000012
32_4_2013-05-03,27596.614900000015
32_4_2013-05-10,28304.031400000007
32_4_2013-05-17,28908.191800000015
32_4_2013-05-24,28373.241599999998
32_4_2013-05-31,27905.410100000026
32_4_2013-06-07,29575.74400000001
32_4_2013-06-14,29162.874700000015
32_4_2013-06-21,29680.415800000002
32_4_2013-06-28,28435.21910000002
32_4_2013-07-05,30885.818999999996
32_4_2013-07-12,29528.654700000003
32_4_2013-07-19,29072.153800000007
32_4_2013-07-26,29260.247199999994
32_5_2012-11-02,24623.720699999994
32_5_2012-11-09,27068.0112
32_5_2012-11-16,26504.653099999992
32_5_2012-11-23,75789.53070000012
32_5_2012-11-30,24107.053699999993
32_5_2012-12-07,32110.138599999995
32_5_2012-12-14,62795.62470000007
32_5_2012-12-21,64636.12420000005
32_5_2012-12-28,34398.263999999974
32_5_2013-01-04,14964.35280000001
32_5_2013-01-11,14382.051500000007
32_5_2013-01-18,14763.230800000001
32_5_2013-01-25,14905.048200000008
32_5_2013-02-01,18230.763900000024
32_5_2013-02-08,19907.155700000018
32_5_2013-02-15,18267.181899999996
32_5_2013-02-22,19871.46479999999
32_5_2013-03-01,18067.264600000017
32_5_2013-03-08,21376.56180000002
32_5_2013-03-15,20871.504700000016
32_5_2013-03-22,19914.98810000002
32_5_2013-03-29,19797.392900000017
32_5_2013-04-05,19525.753999999986
32_5_2013-04-12,18828.01390000001
32_5_2013-04-19,19443.605699999996
32_5_2013-04-26,18116.82650000001
32_5_2013-05-03,16404.240800000003
32_5_2013-05-10,17530.712699999993
32_5_2013-05-17,15522.118199999999
32_5_2013-05-24,16131.60000000001
32_5_2013-05-31,15360.774799999997
32_5_2013-06-07,15712.9244
32_5_2013-06-14,16115.027099999998
32_5_2013-06-21,17082.469800000006
32_5_2013-06-28,16692.985699999997
32_5_2013-07-05,14846.093200000012
32_5_2013-07-12,15833.020400000003
32_5_2013-07-19,16232.947700000017
32_5_2013-07-26,16416.839700000015
32_6_2012-11-02,2807.9335000000015
32_6_2012-11-09,2472.4910000000013
32_6_2012-11-16,2709.5337000000013
32_6_2012-11-23,19936.74380000001
32_6_2012-11-30,3142.911100000001
32_6_2012-12-07,4445.990800000007
32_6_2012-12-14,10172.744299999998
32_6_2012-12-21,11020.786399999992
32_6_2012-12-28,4636.590000000001
32_6_2013-01-04,2490.870500000002
32_6_2013-01-11,2018.7523
32_6_2013-01-18,2338.4541
32_6_2013-01-25,2249.4983000000007
32_6_2013-02-01,3276.566199999999
32_6_2013-02-08,3633.082799999998
32_6_2013-02-15,3719.871199999998
32_6_2013-02-22,3824.287999999999
32_6_2013-03-01,3567.613800000002
32_6_2013-03-08,3904.2097000000026
32_6_2013-03-15,3595.7952999999998
32_6_2013-03-22,3419.1711999999957
32_6_2013-03-29,3810.096400000001
32_6_2013-04-05,3308.205099999998
32_6_2013-04-12,3286.8354999999974
32_6_2013-04-19,3585.088399999998
32_6_2013-04-26,3222.7219999999984
32_6_2013-05-03,4246.698499999999
32_6_2013-05-10,3860.2282
32_6_2013-05-17,4047.8895
32_6_2013-05-24,4133.0504999999985
32_6_2013-05-31,5021.537899999995
32_6_2013-06-07,4092.749799999999
32_6_2013-06-14,3895.121099999998
32_6_2013-06-21,4055.590899999996
32_6_2013-06-28,3966.9418999999975
32_6_2013-07-05,3864.271499999997
32_6_2013-07-12,4039.270999999998
32_6_2013-07-19,4291.545599999997
32_6_2013-07-26,4653.686499999999
32_7_2012-11-02,22413.802300000043
32_7_2012-11-09,25207.293400000028
32_7_2012-11-16,27680.26190000004
32_7_2012-11-23,75904.91540000007
32_7_2012-11-30,23009.510200000015
32_7_2012-12-07,66309.70989999997
32_7_2012-12-14,121413.43109999997
32_7_2012-12-21,127847.38380000003
32_7_2012-12-28,40101.70079999999
32_7_2013-01-04,13082.891499999996
32_7_2013-01-11,12903.159300000001
32_7_2013-01-18,12510.622400000004
32_7_2013-01-25,14053.123899999991
32_7_2013-02-01,15446.739999999983
32_7_2013-02-08,14693.435999999989
32_7_2013-02-15,14038.695699999991
32_7_2013-02-22,16516.74849999999
32_7_2013-03-01,18311.11050000002
32_7_2013-03-08,18204.645200000028
32_7_2013-03-15,19134.529600000013
32_7_2013-03-22,19464.85460000001
32_7_2013-03-29,18019.040200000025
32_7_2013-04-05,28530.90779999997
32_7_2013-04-12,24000.998599999984
32_7_2013-04-19,23459.26479999999
32_7_2013-04-26,22447.468699999987
32_7_2013-05-03,20794.763199999987
32_7_2013-05-10,23887.4092
32_7_2013-05-17,24140.486000000015
32_7_2013-05-24,23755.36730000001
32_7_2013-05-31,22785.411400000034
32_7_2013-06-07,26704.356600000003
32_7_2013-06-14,26755.1923
32_7_2013-06-21,27090.026500000018
32_7_2013-06-28,27363.42650000001
32_7_2013-07-05,24033.157899999995
32_7_2013-07-12,24054.098799999992
32_7_2013-07-19,21962.512499999997
32_7_2013-07-26,22915.611999999994
32_8_2012-11-02,24420.126699999993
32_8_2012-11-09,24509.503000000004
32_8_2012-11-16,25123.85850000001
32_8_2012-11-23,25654.80350000002
32_8_2012-11-30,24153.843800000017
32_8_2012-12-07,27126.50669999998
32_8_2012-12-14,31573.25129999997
32_8_2012-12-21,32140.363699999976
32_8_2012-12-28,23267.665499999974
32_8_2013-01-04,22865.1195
32_8_2013-01-11,24449.591299999985
32_8_2013-01-18,23030.27210000001
32_8_2013-01-25,25097.039599999986
32_8_2013-02-01,25039.684600000015
32_8_2013-02-08,24797.55060000002
32_8_2013-02-15,25390.681700000012
32_8_2013-02-22,25678.807899999996
32_8_2013-03-01,25132.62569999999
32_8_2013-03-08,25248.985299999997
32_8_2013-03-15,25285.22460000001
32_8_2013-03-22,25349.344399999994
32_8_2013-03-29,25024.116599999994
32_8_2013-04-05,25099.831399999977
32_8_2013-04-12,25213.484799999987
32_8_2013-04-19,24886.46259999998
32_8_2013-04-26,25153.183599999968
32_8_2013-05-03,24347.269199999984
32_8_2013-05-10,24916.187199999993
32_8_2013-05-17,24637.28169999999
32_8_2013-05-24,24362.75929999998
32_8_2013-05-31,24874.28649999998
32_8_2013-06-07,24011.2724
32_8_2013-06-14,23352.930599999978
32_8_2013-06-21,23234.499499999984
32_8_2013-06-28,23131.32439999998
32_8_2013-07-05,23410.378800000002
32_8_2013-07-12,23849.383699999977
32_8_2013-07-19,23368.106600000003
32_8_2013-07-26,23382.3285
32_9_2012-11-02,14856.766700000002
32_9_2012-11-09,15526.911899999992
32_9_2012-11-16,15487.500999999995
32_9_2012-11-23,20067.150799999996
32_9_2012-11-30,16307.001800000004
32_9_2012-12-07,13705.8653
32_9_2012-12-14,21440.38899999998
32_9_2012-12-21,20908.56629999998
32_9_2012-12-28,14849.923099999996
32_9_2013-01-04,11344.439999999997
32_9_2013-01-11,12382.014199999998
32_9_2013-01-18,11371.96
32_9_2013-01-25,12347.704999999993
32_9_2013-02-01,12537.622099999986
32_9_2013-02-08,11547.739999999998
32_9_2013-02-15,11790.3651
32_9_2013-02-22,12162.224599999983
32_9_2013-03-01,16842.2659
32_9_2013-03-08,16456.709999999985
32_9_2013-03-15,16487.099799999985
32_9_2013-03-22,16832.4721
32_9_2013-03-29,17171.46459999999
32_9_2013-04-05,23544.474099999978
32_9_2013-04-12,19984.012299999988
32_9_2013-04-19,20009.607399999975
32_9_2013-04-26,19077.820399999993
32_9_2013-05-03,23825.12859999999
32_9_2013-05-10,24953.293599999975
32_9_2013-05-17,33409.38219999997
32_9_2013-05-24,31614.738999999972
32_9_2013-05-31,31309.69629999998
32_9_2013-06-07,33915.08769999995
32_9_2013-06-14,37726.93289999992
32_9_2013-06-21,37397.91559999993
32_9_2013-06-28,35946.766299999945
32_9_2013-07-05,33761.81569999998
32_9_2013-07-12,34811.30029999997
32_9_2013-07-19,32594.39790000001
32_9_2013-07-26,32650.978800000008
32_10_2012-11-02,29030.996599999988
32_10_2012-11-09,27178.80509999997
32_10_2012-11-16,26212.93119999998
32_10_2012-11-23,23240.704700000017
32_10_2012-11-30,26306.892699999968
32_10_2012-12-07,25291.850699999988
32_10_2012-12-14,29442.672099999996
32_10_2012-12-21,27481.730299999992
32_10_2012-12-28,25031.306899999996
32_10_2013-01-04,26340.511899999994
32_10_2013-01-11,19327.278300000013
32_10_2013-01-18,27359.668900000004
32_10_2013-01-25,19959.185400000002
32_10_2013-02-01,19217.159900000006
32_10_2013-02-08,22168.434699999994
32_10_2013-02-15,22364.523999999998
32_10_2013-02-22,20084.143400000015
32_10_2013-03-01,22185.803900000003
32_10_2013-03-08,21011.456799999996
32_10_2013-03-15,20731.778799999996
32_10_2013-03-22,19801.764300000003
32_10_2013-03-29,20665.91080000002
32_10_2013-04-05,19635.57100000001
32_10_2013-04-12,18502.8849
32_10_2013-04-19,19639.30540000001
32_10_2013-04-26,18284.1809
32_10_2013-05-03,21908.00450000001
32_10_2013-05-10,22224.853300000006
32_10_2013-05-17,24102.237800000014
32_10_2013-05-24,24362.873800000027
32_10_2013-05-31,22503.63840000002
32_10_2013-06-07,25145.64600000001
32_10_2013-06-14,26396.54300000002
32_10_2013-06-21,26867.120400000018
32_10_2013-06-28,26987.730600000014
32_10_2013-07-05,25812.725999999995
32_10_2013-07-12,26745.102000000017
32_10_2013-07-19,25997.6587
32_10_2013-07-26,25499.848899999994
32_11_2012-11-02,16332.2174
32_11_2012-11-09,16317.674000000006
32_11_2012-11-16,18096.65130000002
32_11_2012-11-23,18196.08430000001
32_11_2012-11-30,17114.872000000018
32_11_2012-12-07,18754.42940000001
32_11_2012-12-14,20063.60659999999
32_11_2012-12-21,19696.470599999982
32_11_2012-12-28,16451.4917
32_11_2013-01-04,15759.121999999988
32_11_2013-01-11,15192.191800000002
32_11_2013-01-18,16283.077599999997
32_11_2013-01-25,13669.368799999987
32_11_2013-02-01,14181.308499999996
32_11_2013-02-08,13128.665099999991
32_11_2013-02-15,14160.53379999999
32_11_2013-02-22,14021.616599999992
32_11_2013-03-01,14140.509800000009
32_11_2013-03-08,13500.80129999999
32_11_2013-03-15,12496.681299999998
32_11_2013-03-22,12053.762600000007
32_11_2013-03-29,13507.220999999996
32_11_2013-04-05,12379.54870000001
32_11_2013-04-12,13124.159100000006
32_11_2013-04-19,13237.139100000008
32_11_2013-04-26,12668.874200000018
32_11_2013-05-03,11741.784600000019
32_11_2013-05-10,12894.942700000012
32_11_2013-05-17,15642.7292
32_11_2013-05-24,13948.153500000015
32_11_2013-05-31,15417.562999999991
32_11_2013-06-07,17235.8434
32_11_2013-06-14,21465.46770000001
32_11_2013-06-21,19749.67350000001
32_11_2013-06-28,22070.06260000001
32_11_2013-07-05,18626.78290000002
32_11_2013-07-12,19750.212200000005
32_11_2013-07-19,17411.711500000012
32_11_2013-07-26,17585.1825
32_12_2012-11-02,2856.2423000000003
32_12_2012-11-09,2806.5854000000004
32_12_2012-11-16,2633.964699999997
32_12_2012-11-23,2897.2277000000004
32_12_2012-11-30,2607.0256999999992
32_12_2012-12-07,2726.650000000001
32_12_2012-12-14,2717.4557000000023
32_12_2012-12-21,2701.3747000000026
32_12_2012-12-28,2076.1253000000015
32_12_2013-01-04,2378.480499999999
32_12_2013-01-11,2546.972999999998
32_12_2013-01-18,2346.873599999999
32_12_2013-01-25,2689.3798999999985
32_12_2013-02-01,2841.5992000000006
32_12_2013-02-08,2365.1869000000015
32_12_2013-02-15,2719.571599999998
32_12_2013-02-22,2694.795399999998
32_12_2013-03-01,2748.0608
32_12_2013-03-08,3012.7780999999986
32_12_2013-03-15,2982.415299999999
32_12_2013-03-22,2963.1131999999993
32_12_2013-03-29,2919.7916999999998
32_12_2013-04-05,3609.910899999999
32_12_2013-04-12,3002.4428000000003
32_12_2013-04-19,3008.340399999999
32_12_2013-04-26,2964.2838999999985
32_12_2013-05-03,4316.523500000001
32_12_2013-05-10,4132.658599999998
32_12_2013-05-17,4059.4967999999976
32_12_2013-05-24,3986.4455999999964
32_12_2013-05-31,4097.7481
32_12_2013-06-07,3985.139499999996
32_12_2013-06-14,3871.5294000000013
32_12_2013-06-21,3764.353099999999
32_12_2013-06-28,3564.3315999999995
32_12_2013-07-05,3664.631199999998
32_12_2013-07-12,3543.956799999997
32_12_2013-07-19,3602.414199999999
32_12_2013-07-26,3657.0587999999975
32_13_2012-11-02,30497.326199999967
32_13_2012-11-09,30950.896899999985
32_13_2012-11-16,30812.0335
32_13_2012-11-23,30965.00169999997
32_13_2012-11-30,30331.131699999976
32_13_2012-12-07,30431.711299999995
32_13_2012-12-14,29877.58120000001
32_13_2012-12-21,29813.118300000006
32_13_2012-12-28,24830.2808
32_13_2013-01-04,29928.618199999983
32_13_2013-01-11,29327.006500000003
32_13_2013-01-18,29136.488499999996
32_13_2013-01-25,29158.548300000006
32_13_2013-02-01,29686.027900000005
32_13_2013-02-08,29261.456700000002
32_13_2013-02-15,29673.169599999972
32_13_2013-02-22,29703.172399999992
32_13_2013-03-01,29890.464399999993
32_13_2013-03-08,29871.21200000001
32_13_2013-03-15,29954.223499999996
32_13_2013-03-22,29871.190700000003
32_13_2013-03-29,29843.564400000003
32_13_2013-04-05,29912.311100000006
32_13_2013-04-12,29499.9945
32_13_2013-04-19,29539.20490000001
32_13_2013-04-26,29141.974199999982
32_13_2013-05-03,29269.074099999987
32_13_2013-05-10,29631.43179999997
32_13_2013-05-17,29633.218899999978
32_13_2013-05-24,29883.247199999983
32_13_2013-05-31,28238.904499999997
32_13_2013-06-07,29523.767499999973
32_13_2013-06-14,30072.930399999976
32_13_2013-06-21,29796.927899999988
32_13_2013-06-28,29333.150699999987
32_13_2013-07-05,31136.568899999984
32_13_2013-07-12,30677.504600000007
32_13_2013-07-19,29914.24599999997
32_13_2013-07-26,30111.841199999963
32_14_2012-11-02,15190.287000000004
